,11H,11T,15H,15T,16H,16T,24H,24T,29H,29T,31H,31T,32H,32T,35H,35T,36H,36T,38H,38T,40H,40T
HMDB0000972,-0.23250102996826172,0.4868507385253906,-0.2981271743774414,0.6503381729125977,-0.2764911651611328,0.11799335479736328,-0.38668251037597656,0.04267597198486328,-0.3986692428588867,-0.19305992126464844,-0.28444957733154297,-0.4097251892089844,-0.4888124465942383,0.30504703521728516,-0.47258758544921875,-0.44290828704833984,-0.43348026275634766,-0.12938213348388672,0.24889087677001953,0.5757894515991211,-0.40485668182373047,0.005230903625488281
HMDB0004673,0.18988895416259766,-1.2861404418945312,-0.493072509765625,-0.706885814666748,-0.5521097183227539,-0.6247267723083496,-0.021829605102539062,-1.8653764724731445,-4.28378963470459,0.24193763732910156,-1.8801555633544922,-3.2005348205566406,-1.2164812088012695,1.7249879837036133,0.7159872055053711,0.3206796646118164,0.35968494415283203,1.1893301010131836,0.72442626953125,-2.60994815826416,0.2688283920288086,-1.7539167404174805
HMDB0006773,8.554884910583496,8.200634002685547,8.380460739135742,8.296056747436523,8.165313720703125,8.191629409790039,8.529003143310547,8.308063507080078,8.534499168395996,8.16006088256836,8.313026428222656,8.81203556060791,8.546317100524902,8.273226737976074,8.452202796936035,8.72407341003418,8.605661392211914,8.212214469909668,8.465001106262207,8.438539505004883,8.519391059875488,8.404303550720215
HMDB0004243,8.298782348632812,8.194894790649414,8.555967330932617,7.977935791015625,8.06235122680664,8.42477035522461,8.237689971923828,8.918960571289062,8.178869247436523,9.13261604309082,8.131366729736328,8.197498321533203,8.409228324890137,8.613292694091797,8.799951553344727,8.728721618652344,8.726330757141113,8.437962532043457,8.489026069641113,8.353321075439453,8.6660795211792,8.76415729522705
HMDB0006219,10.190439224243164,9.966642379760742,10.1336030960083,8.656991958618164,10.38278579711914,8.48888874053955,10.287389755249023,8.984992980957031,10.924192428588867,9.790885925292969,11.330621719360352,9.151835441589355,11.032594680786133,9.802289009094238,10.786737442016602,8.594575881958008,10.20280933380127,9.678698539733887,10.325919151306152,10.889892578125,10.532968521118164,9.302759170532227
HMDB0004244,-3.4757561683654785,-0.3781929016113281,-3.6960644721984863,-1.821436882019043,-3.8511219024658203,-2.7070183753967285,-4.127972602844238,-3.303680896759033,-2.883084774017334,-2.8860530853271484,-3.590385913848877,-3.4950037002563477,-3.3750696182250977,-3.317601203918457,-3.8378114700317383,-2.82783842086792,-4.117614269256592,-3.6222195625305176,-3.6619505882263184,-1.9547839164733887,-4.287838459014893,-3.0592427253723145
HMDB0000374,0.5243654251098633,0.2926959991455078,0.9448771476745605,0.07954120635986328,0.49340152740478516,0.037580013275146484,0.5555400848388672,0.5872759819030762,1.9494056701660156,1.5497407913208008,0.9310503005981445,2.149045944213867,0.39656496047973633,0.9938936233520508,1.0185179710388184,1.0943050384521484,0.8315010070800781,0.665583610534668,0.6750688552856445,0.7999920845031738,0.3289155960083008,0.7351689338684082
HMDB0006224,7.6193342208862305,6.627609729766846,6.797605037689209,8.313652992248535,7.306466102600098,7.583852767944336,7.556914329528809,7.17222785949707,6.553191184997559,9.171968460083008,7.161192893981934,6.4565629959106445,7.568878650665283,9.498893737792969,8.601645469665527,8.033537864685059,8.560004234313965,8.948846817016602,8.703981399536133,7.141934394836426,8.377714157104492,8.060989379882812
HMDB0000363,0.734553337097168,-0.007401943206787109,0.3734445571899414,-0.035657405853271484,-0.526214599609375,-0.42870283126831055,0.7510461807250977,-0.33765506744384766,0.3992629051208496,-0.23725605010986328,1.2996082305908203,0.578880786895752,0.45410919189453125,-0.195556640625,0.5729827880859375,-0.1593637466430664,0.49018049240112305,-0.12616539001464844,-0.2664480209350586,-0.2056417465209961,0.46366262435913086,-0.3565945625305176
HMDB0001294,0.09373188018798828,0.03767204284667969,0.09068012237548828,-0.0384674072265625,0.08748006820678711,0.038364410400390625,0.20820999145507812,0.04980754852294922,0.0664529800415039,0.16278553009033203,0.31517505645751953,0.0964345932006836,0.1766071319580078,0.1765298843383789,0.08538532257080078,-0.04496192932128906,0.13143444061279297,0.03272247314453125,0.05303382873535156,0.11433219909667969,0.04120445251464844,0.03365039825439453
HMDB0006821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMDB0001330,-0.4235095977783203,1.0896453857421875,0.3195199966430664,0.3267993927001953,0.4064798355102539,1.7381834983825684,0.02546215057373047,1.6858100891113281,0.23684024810791016,-1.6617279052734375,0.4738759994506836,2.0084080696105957,0.1744365692138672,-1.3476676940917969,-0.3527870178222656,-0.9618406295776367,0.35697364807128906,-0.60699462890625,0.09682559967041016,-0.5607633590698242,0.2740631103515625,-0.6151933670043945
HMDB0003609,6.094699382781982,7.907383918762207,6.1429619789123535,6.664414405822754,6.028297424316406,6.9934210777282715,6.044246673583984,7.511826038360596,6.127825736999512,7.909445285797119,6.061602592468262,6.552499771118164,6.22104024887085,8.966492652893066,6.164611339569092,6.961680889129639,6.097189903259277,8.482553482055664,6.212637901306152,9.984992980957031,5.916741847991943,7.251250267028809
HMDB0001123,9.048748016357422,8.229503631591797,9.025307655334473,7.944684028625488,8.562067031860352,8.379495620727539,9.091597557067871,7.815066337585449,8.823308944702148,8.630836486816406,8.886509895324707,7.515734672546387,8.553383827209473,8.835851669311523,9.115052223205566,8.108689308166504,9.182769775390625,8.27735710144043,8.91305160522461,8.630098342895508,8.79393196105957,8.503194808959961
HMDB0001280,9.11270523071289,6.8520827293396,8.64951229095459,7.023056507110596,7.824044227600098,6.4872870445251465,9.795797348022461,7.247594833374023,7.0521931648254395,10.961564064025879,8.951911926269531,6.732905864715576,8.392840385437012,10.60866641998291,9.379075050354004,10.341748237609863,8.948616981506348,9.644596099853516,8.673506736755371,9.132865905761719,9.008211135864258,9.79879379272461
HMDB0001295,0.8688488006591797,-0.17956161499023438,1.029891014099121,0.42574119567871094,-0.2410411834716797,0.39992237091064453,0.8432216644287109,0.5874829292297363,0.22200584411621094,1.0740079879760742,1.167872428894043,1.2701835632324219,0.649017333984375,2.23995304107666,1.4439973831176758,0.9310693740844727,0.9100770950317383,0.30397605895996094,0.8936567306518555,0.3965778350830078,0.7704381942749023,1.0612940788269043
HMDB0000005,8.661554336547852,8.748881340026855,8.807924270629883,9.114376068115234,8.553359031677246,8.833805084228516,9.051544189453125,8.735102653503418,8.886083602905273,9.027434349060059,8.69493293762207,9.508512496948242,9.127301216125488,9.645462036132812,8.71788501739502,8.920065879821777,8.544007301330566,9.053130149841309,8.683307647705078,9.338272094726562,8.590436935424805,8.99526309967041
HMDB0000405,1.5281972885131836,3.127136707305908,2.6245007514953613,1.1664752960205078,2.0300722122192383,2.1403064727783203,2.088900566101074,2.0630722045898438,3.3606271743774414,0.4418449401855469,2.496988296508789,3.109370231628418,2.268777370452881,0.10939502716064453,0.8784875869750977,1.3795461654663086,0.8611955642700195,0.10115432739257812,0.7325849533081055,2.3471736907958984,1.3005781173706055,1.2245006561279297
HMDB0000010,1.5281972885131836,3.127136707305908,2.6245007514953613,1.1664752960205078,2.0300722122192383,2.1403064727783203,2.088900566101074,2.0630722045898438,3.3606271743774414,0.4418449401855469,2.496988296508789,3.109370231628418,2.268777370452881,0.10939502716064453,0.8784875869750977,1.3795461654663086,0.8611955642700195,0.10115432739257812,0.7325849533081055,2.3471736907958984,1.3005781173706055,1.2245006561279297
HMDB0001172,-1.1357412338256836,-1.107600212097168,-1.5237560272216797,0.32260799407958984,-1.3843555450439453,-0.2120685577392578,-1.2050323486328125,-0.022735595703125,-1.972879409790039,0.59356689453125,-1.089827537536621,-2.4250097274780273,-1.2263774871826172,1.2011041641235352,-0.945195198059082,0.3322029113769531,-1.0716619491577148,-0.5426254272460938,-0.9503688812255859,-0.7172460556030273,-1.1620197296142578,-0.9506101608276367
HMDB0001157,10.008462905883789,8.983592987060547,9.939996719360352,9.306112289428711,9.646894454956055,9.066039085388184,10.756098747253418,9.37235164642334,9.90804672241211,10.088149070739746,10.434892654418945,10.153165817260742,10.217713356018066,10.183045387268066,10.320795059204102,9.643386840820312,10.346452713012695,10.054131507873535,9.864469528198242,9.431385040283203,10.262022018432617,9.99459457397461
HMDB0001553,8.446999549865723,8.464110374450684,8.309316635131836,8.184691429138184,8.77760124206543,9.612974166870117,9.108414649963379,9.228904724121094,8.386960983276367,9.402149200439453,8.690290451049805,8.792341232299805,8.692256927490234,9.414003372192383,8.391668319702148,8.456978797912598,8.619199752807617,8.738382339477539,8.440567016601562,8.858502388000488,8.309244155883789,8.476994514465332
HMDB0003391,-1.0000500679016113,-0.8221545219421387,-0.9725451469421387,-0.8306331634521484,-1.0066165924072266,-1.1785430908203125,-1.781550407409668,-1.1605815887451172,-0.9923543930053711,-1.5746231079101562,-2.1614737510681152,-0.6773366928100586,-1.3778176307678223,-2.2952351570129395,-0.8279242515563965,-0.4234123229980469,-1.2693862915039062,-1.0510072708129883,-0.7768163681030273,-1.4453444480895996,-0.7005329132080078,-1.0616130828857422
HMDB0001509,9.012871742248535,6.191171646118164,8.4429931640625,6.577732563018799,7.1640424728393555,6.570014476776123,8.99243450164795,6.544229507446289,5.983376502990723,7.765185832977295,7.451846122741699,7.022077560424805,8.69039535522461,8.3507719039917,9.786799430847168,6.444061756134033,9.025758743286133,6.594402313232422,8.689964294433594,5.978254318237305,9.784124374389648,6.757259368896484
HMDB0006839,9.291869163513184,9.085053443908691,9.066187858581543,11.156618118286133,10.301460266113281,10.193009376525879,9.6765775680542,9.1160306930542,10.82532787322998,9.56225872039795,9.184956550598145,8.929967880249023,10.60393238067627,11.15245246887207,9.556554794311523,10.50490665435791,10.026748657226562,11.153172492980957,9.713176727294922,10.826123237609863,9.88769817352295,9.460003852844238
HMDB0006228,9.449581146240234,6.038817882537842,6.281090259552002,6.375716209411621,7.491817951202393,7.01526403427124,8.991584777832031,10.379857063293457,6.749439239501953,7.7342023849487305,7.176304340362549,6.472017288208008,8.810319900512695,10.709985733032227,7.971343994140625,6.050673007965088,10.726217269897461,9.956596374511719,9.42669677734375,5.89177131652832,10.130905151367188,8.129199028015137
HMDB0001419,7.168586254119873,6.4733052253723145,7.388625144958496,6.405004501342773,6.673827648162842,7.465960502624512,7.342642307281494,7.987481594085693,6.787789344787598,6.410512447357178,7.048757076263428,7.404024600982666,7.035516738891602,6.511483669281006,6.864410877227783,6.158755302429199,6.8748555183410645,6.2579240798950195,6.99833869934082,6.38070011138916,7.128167629241943,6.4719038009643555
HMDB0001231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMDB0002103,0.42544078826904297,0.9021930694580078,0.3844776153564453,0.4415426254272461,0.28616809844970703,-0.3511543273925781,0.6184272766113281,0.18848705291748047,-0.31539154052734375,0.4841499328613281,0.26643848419189453,-0.08810234069824219,0.104095458984375,-0.29720592498779297,0.3103818893432617,0.7205667495727539,0.2913246154785156,0.4586200714111328,0.4118795394897461,0.5667009353637695,0.3484077453613281,0.36762142181396484
HMDB0012456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMDB0012455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMDB0001336,0.1711263656616211,1.484410285949707,1.1166305541992188,0.3747739791870117,1.5314044952392578,0.8502635955810547,0.5903134346008301,0.44728755950927734,-0.07152795791625977,-0.24635601043701172,0.6414594650268555,0.4229135513305664,-0.6406097412109375,0.4149322509765625,-0.5670709609985352,1.011392593383789,-0.5472536087036133,-0.03965568542480469,-0.9637598991394043,0.7761397361755371,-0.4308013916015625,0.474881649017334
HMDB0006242,0.4154939651489258,-0.8011102676391602,0.32552337646484375,-1.2986559867858887,0.7983083724975586,-1.4870471954345703,1.3105106353759766,-0.32590293884277344,1.654548168182373,0.2405872344970703,1.6850471496582031,-0.2767152786254883,1.6868610382080078,0.02746868133544922,1.6300392150878906,-0.5410699844360352,1.2287683486938477,0.3847188949584961,1.011521816253662,-0.2605419158935547,1.3081693649291992,0.085205078125
HMDB0001866,-0.9118871688842773,-0.3355865478515625,-0.5992965698242188,-0.6903619766235352,-0.10004997253417969,-0.6745357513427734,-1.1502618789672852,-0.942296028137207,-2.0160975456237793,-1.0553302764892578,-0.9961032867431641,-1.1392507553100586,-2.1284732818603516,-0.3501005172729492,-1.2947673797607422,-0.25935840606689453,-1.255051612854004,-0.6512002944946289,-1.4555354118347168,-0.943873405456543,-1.5010099411010742,-0.8110170364379883
HMDB0003791,0.4530916213989258,-0.188201904296875,0.07566261291503906,-1.4210238456726074,0.4633502960205078,-0.34877872467041016,0.6308994293212891,0.6022071838378906,1.020923137664795,-0.18332862854003906,1.3773107528686523,-0.29316139221191406,1.437295913696289,0.2936592102050781,0.7941465377807617,0.08146095275878906,0.6303892135620117,0.7644996643066406,0.968289852142334,0.27823925018310547,0.9195089340209961,0.6925687789916992
HMDB0003474,8.839590072631836,6.019195556640625,8.272066116333008,6.351850986480713,7.843839645385742,6.227924346923828,9.71660041809082,5.988275527954102,6.510504245758057,7.731241703033447,8.60126781463623,6.479521751403809,8.606890678405762,6.2662739753723145,9.926567077636719,7.037790775299072,9.38851261138916,7.9217095375061035,9.324101448059082,6.011326313018799,9.889954566955566,7.084717750549316
HMDB0001106,-1.7561321258544922,-0.7366876602172852,-1.8797998428344727,-1.4845147132873535,-0.8987693786621094,0.30063533782958984,-2.1738390922546387,-0.5897397994995117,-1.8178930282592773,-2.2838082313537598,-1.3280878067016602,-2.1694626808166504,-1.5002098083496094,-2.7820706367492676,-1.9730091094970703,-2.1671667098999023,-2.1028504371643066,-1.3457269668579102,-1.3561058044433594,-1.6634893417358398,-1.8144798278808594,-1.7071442604064941
HMDB0006744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMDB0006334,10.836275100708008,8.943588256835938,10.585103988647461,8.895264625549316,9.912601470947266,10.347434043884277,11.132890701293945,9.223593711853027,10.432340621948242,10.922830581665039,11.07557201385498,10.569737434387207,10.893990516662598,10.77531623840332,10.96201229095459,10.77767276763916,10.900070190429688,10.155608177185059,10.436920166015625,9.870800971984863,10.82738208770752,10.745701789855957
HMDB0001480,9.73275375366211,9.673551559448242,9.341340065002441,10.114912033081055,9.785701751708984,9.62387466430664,9.482019424438477,9.91381549835205,10.245396614074707,10.549947738647461,9.132871627807617,10.805335998535156,10.189929008483887,10.040422439575195,10.05134391784668,10.133139610290527,9.95681381225586,10.241130828857422,9.925731658935547,10.564233779907227,9.982807159423828,10.368891716003418
HMDB0001375,0.6504878997802734,-0.122528076171875,0.19190311431884766,0.6141605377197266,0.19632625579833984,-0.22493791580200195,0.21620655059814453,0.14022159576416016,0.32917308807373047,0.3130054473876953,-0.25467491149902344,-0.2318592071533203,0.38748931884765625,0.40142059326171875,0.4518251419067383,0.09912490844726562,0.36175537109375,-0.015040397644042969,0.6513729095458984,-0.04197120666503906,0.34717845916748047,-0.28432369232177734
HMDB0001422,9.100210189819336,8.662327766418457,8.674836158752441,8.951001167297363,9.028768539428711,8.737683296203613,8.937576293945312,8.507942199707031,9.057819366455078,9.254150390625,8.685583114624023,9.594755172729492,8.895672798156738,9.098963737487793,9.151607513427734,9.2446870803833,9.052682876586914,8.693253517150879,8.77617359161377,8.984566688537598,8.7984619140625,9.2025785446167
HMDB0001476,-2.321150779724121,-0.7685441970825195,-2.3137502670288086,-1.1491684913635254,-1.702911376953125,-0.6436443328857422,-2.374983310699463,-1.6172895431518555,-2.1991310119628906,-1.607696533203125,-2.6777091026306152,-2.0489211082458496,-2.591832160949707,-0.7273197174072266,-1.9174461364746094,-2.170821189880371,-2.0209999084472656,-1.4495368003845215,-2.1637134552001953,-0.5387668609619141,-2.289761543273926,-1.4746837615966797
HMDB0001166,0.12404251098632812,0.21834564208984375,0.21099853515625,0.5256567001342773,0.16986751556396484,0.29027462005615234,0.23650550842285156,0.5820217132568359,0.19197368621826172,0.8386068344116211,0.18983840942382812,0.4144611358642578,0.2336578369140625,0.4001626968383789,0.163726806640625,0.5404090881347656,0.27251148223876953,0.5859813690185547,0.2342243194580078,0.31382179260253906,0.25316429138183594,0.46733760833740234
HMDB0006807,-0.41051197052001953,-0.45298099517822266,-1.0520954132080078,-1.2205076217651367,-1.010056495666504,-0.5144195556640625,-1.4338130950927734,-0.5402669906616211,-0.3524608612060547,-0.9263982772827148,-1.382582664489746,-0.9652004241943359,-0.5929422378540039,-1.23455810546875,-0.8400287628173828,-0.669036865234375,-0.6860017776489258,-1.4026880264282227,-0.5314836502075195,-1.1113605499267578,-0.8418025970458984,-1.1971502304077148
HMDB0006838,-0.355863094329834,0.2847914695739746,0.020372867584228516,1.1176509857177734,0.1885700225830078,-0.22881031036376953,0.07504463195800781,-0.3705024719238281,0.006827831268310547,0.3896336555480957,0.6986966133117676,0.62548828125,-0.18064117431640625,0.3641929626464844,0.5042619705200195,-0.5071115493774414,0.1608266830444336,0.34013795852661133,0.025875568389892578,-0.34655189514160156,0.2107987403869629,0.4158024787902832
HMDB0001368,1.694234848022461,2.2536048889160156,1.8824892044067383,2.341549873352051,1.5222301483154297,2.2773914337158203,1.3607406616210938,2.3251476287841797,2.457611083984375,1.0745353698730469,1.4041852951049805,3.168184280395508,2.003567695617676,1.5631399154663086,1.6184978485107422,2.024839401245117,1.2687034606933594,2.0942296981811523,1.6810188293457031,2.466050148010254,1.1755294799804688,1.823164939880371
HMDB0004061,1.2932405471801758,-0.31572818756103516,0.9275360107421875,-1.3554067611694336,0.8766965866088867,-0.6080207824707031,1.798222541809082,1.260573387145996,2.1379055976867676,0.716766357421875,2.099349021911621,0.07522964477539062,2.4681663513183594,2.7375879287719727,1.7588930130004883,1.9773263931274414,1.5560951232910156,1.7955961227416992,1.5080342292785645,1.6305618286132812,1.7143363952636719,1.9559431076049805
HMDB0000022,-0.38135337829589844,0.6513147354125977,-0.32823944091796875,2.0457687377929688,-0.776646614074707,1.2825565338134766,-0.6479606628417969,-0.31827735900878906,-0.12180805206298828,0.3385639190673828,-1.103245735168457,1.064021110534668,-0.3396930694580078,-2.3874874114990234,-0.4641256332397461,-1.7179679870605469,-0.3010435104370117,-1.1443958282470703,-0.052498817443847656,-0.6866884231567383,-0.21332645416259766,-1.1449260711669922
HMDB0000491,-1.6072659492492676,-0.11300849914550781,-1.1012563705444336,0.11777305603027344,-0.3067359924316406,0.9540328979492188,-1.3640623092651367,0.06937599182128906,-1.9846220016479492,-0.7959756851196289,-1.6192712783813477,-2.20111083984375,-2.3320412635803223,-1.1825942993164062,-2.2531533241271973,-1.3164892196655273,-1.2897014617919922,-0.7430343627929688,-1.7491559982299805,0.17336750030517578,-1.5294742584228516,-1.048813819885254
HMDB0001493,0.26049232482910156,0.2555570602416992,0.3569812774658203,0.41716670989990234,0.2529449462890625,-0.1959848403930664,0.7781524658203125,0.4774465560913086,-0.3890113830566406,0.6349525451660156,0.6798286437988281,-0.038127899169921875,0.04015350341796875,0.7864389419555664,0.34681224822998047,0.7400617599487305,0.3737764358520508,0.8170671463012695,0.11310482025146484,0.4291658401489258,0.5010242462158203,0.5035161972045898
HMDB0001057,10.003378868103027,9.129157066345215,9.952219009399414,9.066288948059082,9.735025405883789,9.329240798950195,10.169300079345703,9.45966625213623,10.433208465576172,10.115052223205566,9.980709075927734,10.744952201843262,10.377813339233398,9.685199737548828,10.183185577392578,9.478950500488281,10.232705116271973,9.748126983642578,10.00439167022705,9.367389678955078,10.130650520324707,10.109644889831543
HMDB0001527,10.294835090637207,9.676104545593262,10.290412902832031,8.651589393615723,10.299071311950684,10.098922729492188,11.03637409210205,9.770256042480469,10.153108596801758,10.828307151794434,10.851428985595703,11.0250825881958,10.558733940124512,11.13483715057373,10.649044036865234,9.98012638092041,10.671225547790527,9.974921226501465,10.261330604553223,10.1026611328125,10.348294258117676,10.138230323791504
HMDB0003939,10.428583145141602,9.409635543823242,10.316728591918945,9.683866500854492,10.102483749389648,9.448824882507324,11.079718589782715,9.918811798095703,10.280123710632324,10.631526947021484,10.775317192077637,10.837278366088867,10.653840065002441,10.7860746383667,10.760578155517578,10.15382194519043,10.789735794067383,10.626012802124023,10.254258155822754,9.894108772277832,10.676055908203125,10.567995071411133
HMDB0003937,10.428583145141602,9.409635543823242,10.316728591918945,9.683866500854492,10.102483749389648,9.448824882507324,11.079718589782715,9.918811798095703,10.280123710632324,10.631526947021484,10.775317192077637,10.837278366088867,10.653840065002441,10.7860746383667,10.760578155517578,10.15382194519043,10.789735794067383,10.626012802124023,10.254258155822754,9.894108772277832,10.676055908203125,10.567995071411133
HMDB0006402,10.428583145141602,9.409635543823242,10.316728591918945,9.683866500854492,10.102483749389648,9.448824882507324,11.079718589782715,9.918811798095703,10.280123710632324,10.631526947021484,10.775317192077637,10.837278366088867,10.653840065002441,10.7860746383667,10.760578155517578,10.15382194519043,10.789735794067383,10.626012802124023,10.254258155822754,9.894108772277832,10.676055908203125,10.567995071411133
HMDB0003943,10.085147857666016,9.098552703857422,9.909280776977539,9.38985538482666,9.738892555236816,9.18570327758789,10.748432159423828,9.505264282226562,9.987740516662598,10.343454360961914,10.399270057678223,10.641748428344727,10.314105033874512,10.357015609741211,10.32601547241211,9.77231216430664,10.381224632263184,10.205299377441406,9.915536880493164,9.507735252380371,10.260046005249023,10.174592018127441
