,symbol,hmdb_id,name
445,AXL,HMDB0252437,Foretinib
446,AXL,HMDB0000803,beta-N-Acetylglucosamine
447,AXL,HMDB0015397,Sunitinib
448,AXL,HMDB0248228,2-(Acetylamino)-2-deoxy-alpha-D-mannopyranose
449,AXL,HMDB0002457,Nickel
450,AXL,HMDB0001448,Sulfate
451,AXL,HMDB0253751,Antibiotic K 252a
452,AXL,HMDB0247152,"Staurosporine, from Streptomyces species"
453,AXL,HMDB0258527,"(3z)-N,N-Dimethyl-2-Oxo-3-(4,5,6,7-Tetrahydro-1h-Indol-2-Ylmethylidene)-2,3-Dihydro-1h-Indole-5-Sulfonamide"
454,AXL,HMDB0244307,Bemcentinib
455,AXL,HMDB0249799,Cenisertib
472,ITGB1,HMDB0250761,D-Gulose
473,ITGB1,HMDB0000464,Calcium
474,ITGB1,HMDB0000803,beta-N-Acetylglucosamine
475,ITGB1,HMDB0001273,Guanosine triphosphate
476,ITGB1,HMDB0001201,Guanosine diphosphate
477,ITGB1,HMDB0000169,D-Mannose
478,ITGB1,HMDB0000547,Magnesium
479,ITGB1,HMDB0248228,2-(Acetylamino)-2-deoxy-alpha-D-mannopyranose
480,SLC6A7,HMDB0255216,n-octyl-beta-D-thioglucopyranoside
481,SLC6A7,HMDB0015282,Desipramine
482,SLC6A7,HMDB0000161,L-Alanine
483,SLC6A7,HMDB0000067,Cholesterol
484,SLC6A7,HMDB0014615,Fluoxetine
485,SLC6A7,HMDB0000687,L-Leucine
486,SLC6A7,HMDB0001848,Imipramine
487,SLC6A7,HMDB0002496,"N-[(3a,5b,7a)-3-hydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-Glycine"
488,SLC6A7,HMDB0000696,L-Methionine
489,SLC6A7,HMDB0000929,L-Tryptophan
490,SLC6A7,HMDB0014718,Mazindol
491,SLC6A7,HMDB0251842,Epicholesterol
492,SLC6A7,HMDB0014680,Nortriptyline
493,SLC6A7,HMDB0246423,4-Fluoro-L-phenylalanine
494,SLC6A7,HMDB0014853,Paroxetine
495,SLC6A7,HMDB0000492,Chloride ion
496,SLC6A7,HMDB0011110,Hydrogen selenide
497,SLC6A7,HMDB0062251,"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)"
498,SLC6A7,HMDB0251528,DL-Proline
499,SLC6A7,HMDB0247098,6-Nitroquipazine
500,SLC6A7,HMDB0000123,Glycine
501,SLC6A7,HMDB0003966,Selenomethionine
502,SLC6A7,HMDB0000162,L-Proline
503,SLC6A7,HMDB0251245,DI(Hydroxyethyl)ether
504,SLC6A7,HMDB0000588,Sodium
505,SLC6A7,HMDB0059907,Tetradecane
506,SLC6A7,HMDB0031445,Undecane
507,SLC6A7,HMDB0001565,Phosphorylcholine
508,SLC6A7,HMDB0030396,(±)-Tryptophan
509,SLC6A7,HMDB0249114,beta-CIT
510,SLC6A7,HMDB0249945,2-((2-((Dimethylamino)methyl)phenyl)thio)-5-iodophenylamine
511,SLC6A7,HMDB0259676,Ioflupane
512,SLC6A7,HMDB0015646,Desvenlafaxine
513,SLC6A7,HMDB0015372,Clomipramine
701,TNFRSF1A,HMDB0000547,Magnesium
702,TNFRSF1A,HMDB0001448,Sulfate
846,GABRR1,HMDB0014967,Diazepam
847,GABRR1,HMDB0015336,Flumazenil
848,GABRR1,HMDB0015510,Flunitrazepam
849,GABRR1,HMDB0254955,Muscimol
850,GABRR1,HMDB0000112,gamma-Aminobutyric acid
851,GABRR1,HMDB0015034,Triazolam
852,GABRR1,HMDB0247747,Abecarnil
853,GABRR1,HMDB0252036,Ethyl beta-carboline-3-carboxylate
854,GABRR1,HMDB0249109,beta-CCM
855,GABRR1,HMDB0249876,"2-(4-Chlorophenyl)-1H-pyrazolo[4,3-c]quinolin-3-one"
856,GABRR1,HMDB0015201,Clonazepam
857,AQP6,HMDB0000492,Chloride ion
858,AQP6,HMDB0008991,PE(18:0/18:0)
859,AQP6,HMDB0251629,"1,2-Distearoylphosphatidylethanolamine"
920,SLC9A7,HMDB0248972,Benzamil
938,SLC6A13,HMDB0255216,n-octyl-beta-D-thioglucopyranoside
939,SLC6A13,HMDB0015282,Desipramine
940,SLC6A13,HMDB0000161,L-Alanine
941,SLC6A13,HMDB0000067,Cholesterol
942,SLC6A13,HMDB0014615,Fluoxetine
943,SLC6A13,HMDB0000687,L-Leucine
944,SLC6A13,HMDB0001848,Imipramine
945,SLC6A13,HMDB0002496,"N-[(3a,5b,7a)-3-hydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-Glycine"
946,SLC6A13,HMDB0000696,L-Methionine
947,SLC6A13,HMDB0000929,L-Tryptophan
948,SLC6A13,HMDB0014718,Mazindol
949,SLC6A13,HMDB0251842,Epicholesterol
950,SLC6A13,HMDB0014680,Nortriptyline
951,SLC6A13,HMDB0246423,4-Fluoro-L-phenylalanine
952,SLC6A13,HMDB0000492,Chloride ion
953,SLC6A13,HMDB0014853,Paroxetine
954,SLC6A13,HMDB0011110,Hydrogen selenide
955,SLC6A13,HMDB0062251,"(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)"
956,SLC6A13,HMDB0247098,6-Nitroquipazine
957,SLC6A13,HMDB0003966,Selenomethionine
958,SLC6A13,HMDB0000123,Glycine
959,SLC6A13,HMDB0251245,DI(Hydroxyethyl)ether
960,SLC6A13,HMDB0000588,Sodium
961,SLC6A13,HMDB0059907,Tetradecane
962,SLC6A13,HMDB0031445,Undecane
963,SLC6A13,HMDB0001565,Phosphorylcholine
964,SLC6A13,HMDB0030396,(±)-Tryptophan
965,SLC6A13,HMDB0249114,beta-CIT
966,SLC6A13,HMDB0249945,2-((2-((Dimethylamino)methyl)phenyl)thio)-5-iodophenylamine
967,SLC6A13,HMDB0259676,Ioflupane
968,SLC6A13,HMDB0000112,gamma-Aminobutyric acid
969,SLC6A13,HMDB0015646,Desvenlafaxine
970,SLC6A13,HMDB0015372,Clomipramine
985,HCN2,HMDB0000058,Cyclic AMP
986,HCN2,HMDB0002496,"N-[(3a,5b,7a)-3-hydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-Glycine"
987,HCN2,HMDB0001314,Cyclic GMP
988,HCN2,HMDB0003966,Selenomethionine
989,HCN2,HMDB0001448,Sulfate
1041,CXCR6,HMDB0250478,Corynanthine
1042,CXCR6,HMDB0014589,Chloramphenicol
1043,CXCR6,HMDB0251098,Dextramycin
1044,CXCR6,HMDB0000050,Adenosine
1045,CXCR6,HMDB0000073,Dopamine
1046,CXCR6,HMDB0001217,4alpha-Methylzymosterol
1047,CXCR6,HMDB0000259,Serotonin
1048,CXCR6,HMDB0247796,"7-[(1R,2R,3R)-3-Hydroxy-2-[(3S)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]-5-heptenoic acid"
1049,CXCR6,HMDB0000895,Acetylcholine
1050,CXCR6,HMDB0062515,Oxidized-adrenal-ferredoxin
1051,CXCR6,HMDB0000870,Histamine
1052,CXCR6,HMDB0000216,Norepinephrine
1053,CXCR6,HMDB0001847,Caffeine
1054,CXCR6,HMDB0245032,"Eicosa-5,8,11,14-tetraenoic acid 1,3-dihydroxypropan-2-yl ester"
1055,CXCR6,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
1084,TAS2R19,HMDB0245303,"beta-D-Glucopyranose, 1-[N-(sulfooxy)-3-butenimidate], monopotassium salt"
1085,TAS2R19,HMDB0250581,Cucurbitacin E
1086,TAS2R19,HMDB0248591,"3,12-Dimethyl-7-methylidene-2,9-dioxatetracyclo[9.3.0.01,3.06,10]tetradec-12-en-8-one"
1087,TAS2R19,HMDB0014589,Chloramphenicol
1088,TAS2R19,HMDB0244257,"1,9-Heptadecadiene-4,6-diyne-3,8-diol, (3S,8S,9Z)-"
1089,TAS2R19,HMDB0251098,Dextramycin
1090,TAS2R19,HMDB0033441,(±)-alpha-Narcotine
1091,TAS2R19,HMDB0015245,Papaverine
1092,TAS2R19,HMDB0242219,(-)-Parthenolide
1093,TAS2R19,HMDB0001218,Coumarin
1094,TAS2R19,HMDB0036587,Quassin
1095,TAS2R19,HMDB0251975,Strychnin
1096,TAS2R19,HMDB0033439,(-)-alpha-Narcotine
1097,TAS2R19,HMDB0005843,Allyl isothiocyanate
1098,TAS2R19,HMDB0003546,Salicin
1099,TAS2R19,HMDB0029943,Arbutin
1100,TAS2R19,HMDB0038445,1-Isothiocyanato-2-phenylethane
1101,TAS2R19,HMDB0242153,(R)-(6-Methoxy-4-quinolyl)-(5-vinylquinuclidin-2-yl)methanol
1102,TAS2R19,HMDB0031849,2-Ethylpyrazine
1103,TAS2R19,HMDB0302701,Artemorin
1104,TAS2R19,HMDB0035030,Amygdalin
1105,TAS2R19,HMDB0250382,Cynisin
1106,TAS2R19,HMDB0030026,Isohumulone A
1107,TAS2R19,HMDB0303491,Grosheimin
1108,TAS2R19,HMDB0001847,Caffeine
1109,TAS2R19,HMDB0303206,D-Camphor
1110,TAS2R19,HMDB0015466,Colchicine
1111,TAS2R19,HMDB0250478,Corynanthine
1112,ATP5PD,HMDB0000538,Adenosine triphosphate
1113,ATP5PD,HMDB0247869,"[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
1114,ATP5PD,HMDB0001341,ADP
1115,ATP5PD,HMDB0257997,"[[(2R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate"
1116,ATP5PD,HMDB0248355,Phosphoaminophosphonic acid-adenylate ester
1117,ATP5PD,HMDB0003966,Selenomethionine
1118,ATP5PD,HMDB0000547,Magnesium
1119,IL5RA,HMDB0250761,D-Gulose
1120,IL5RA,HMDB0000122,D-Glucose
1130,ATP6V1D,HMDB0247869,"[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
1131,ATP6V1D,HMDB0001341,ADP
1218,SLC5A7,HMDB0000895,Acetylcholine
1219,SLC5A7,HMDB0015197,Isoproterenol
1220,SLC5A7,HMDB0000097,Choline
1221,SLC5A7,HMDB0005035,Ondansetron
1222,SLC5A7,HMDB0015009,Terbutaline
1223,SLC5A7,HMDB0242669,"(2S,3S,4R,5R)-5-(6-Aminopurin-9-yl)-N-cyclopropyl-3,4-dihydroxyoxolane-2-carboxamide"
1224,SLC5A7,HMDB0015477,Clenbuterol
1225,FPR2,HMDB0004385,Lipoxin A4
1226,FPR2,HMDB0251839,Epi-Lipoxin A4
1255,ATP6V1H,HMDB0001448,Sulfate
1292,CLCN2,HMDB0002496,"N-[(3a,5b,7a)-3-hydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-Glycine"
1293,CLCN2,HMDB0246552,"D-Glucose, 4-O-beta-D-galactopyranosyl-"
1294,CLCN2,HMDB0000492,Chloride ion
1295,CLCN2,HMDB0001485,Octane
1296,CLCN2,HMDB0037138,Maltodextrin
1297,CLCN2,HMDB0059886,Pentadecane
1298,CLCN2,HMDB0001448,Sulfate
1302,CACNA1S,HMDB0014487,Diltiazem
1303,CACNA1S,HMDB0005018,Amlodipine
1304,CACNA1S,HMDB0001850,Verapamil
1305,CACNA1S,HMDB0015247,Nifedipine
1306,CACNA1S,HMDB0014537,Nimodipine
1307,CACNA1S,HMDB0015187,Nitrendipine
1421,CHRNA1,HMDB0250370,Clothianidin
1422,CHRNA1,HMDB0000895,Acetylcholine
1423,CHRNA1,HMDB0250761,D-Gulose
1424,CHRNA1,HMDB0254137,Inflatine
1425,CHRNA1,HMDB0000803,beta-N-Acetylglucosamine
1426,CHRNA1,HMDB0001934,Nicotine
1427,CHRNA1,HMDB0000169,D-Mannose
1428,CHRNA1,HMDB0248228,2-(Acetylamino)-2-deoxy-alpha-D-mannopyranose
1429,CHRNA1,HMDB0243946,1-Methylpyrrolidine
1430,CHRNA1,HMDB0248796,Azetidine
1431,CHRNA1,HMDB0243542,(+)-Nicotine
1432,CHRNA1,HMDB0242251,(+)-Epibatidine
1433,CHRNA1,HMDB0247721,(S)-3-(Azetidin-2-ylmethoxy)pyridine
1434,CHRNA1,HMDB0040292,Imidacloprid
1435,CHRNA1,HMDB0258967,Thiacloprid
1515,CCR3,HMDB0014589,Chloramphenicol
1516,CCR3,HMDB0001201,Guanosine diphosphate
1517,CCR3,HMDB0251098,Dextramycin
1518,CCR3,HMDB0000050,Adenosine
1519,CCR3,HMDB0000073,Dopamine
1520,CCR3,HMDB0000259,Serotonin
1521,CCR3,HMDB0000895,Acetylcholine
1522,CCR3,HMDB0062515,Oxidized-adrenal-ferredoxin
1523,CCR3,HMDB0000870,Histamine
1524,CCR3,HMDB0000216,Norepinephrine
1525,CCR3,HMDB0001847,Caffeine
1526,CCR3,HMDB0245032,"Eicosa-5,8,11,14-tetraenoic acid 1,3-dihydroxypropan-2-yl ester"
1527,CCR3,HMDB0001217,4alpha-Methylzymosterol
1528,CCR3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
1529,CCR3,HMDB0247796,"7-[(1R,2R,3R)-3-Hydroxy-2-[(3S)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]-5-heptenoic acid"
1530,CCR3,HMDB0250478,Corynanthine
1539,NOD2,HMDB0251245,DI(Hydroxyethyl)ether
1540,NOD2,HMDB0037790,Polyethylene glycol
1541,NOD2,HMDB0248237,alpha-Muramic acid
1595,UCP1,HMDB0304356,formate
1613,SLC18A3,HMDB0014351,Reserpine
1614,SLC18A3,HMDB0000895,Acetylcholine
1615,SLC18A3,HMDB0254137,Inflatine
1616,SLC18A3,HMDB0249385,"Yohimban-16-carboxylic acid, 11,17-dimethoxy-18-[(3,4,5-trimethoxybenzoyl)oxy]-, methyl ester, (3beta,16beta,17alpha,18beta,20alpha)-"
1617,SLC18A3,HMDB0015592,Tetrabenazine
1618,SLC18A3,HMDB0060578,b-Dihydrotetrabenazine
1638,IL7R,HMDB0000803,beta-N-Acetylglucosamine
1639,IL7R,HMDB0000131,Glycerol
1640,IL7R,HMDB0247051,D-Quinovose
1641,IL7R,HMDB0248228,2-(Acetylamino)-2-deoxy-alpha-D-mannopyranose
1642,IL7R,HMDB0000174,L-Fucose
1643,IL7R,HMDB0000853,N-Acetyl-b-D-galactosamine
1644,IL7R,HMDB0001448,Sulfate
1690,NPC1,HMDB0000067,Cholesterol
1691,NPC1,HMDB0251842,Epicholesterol
1692,NPC1,HMDB0000803,beta-N-Acetylglucosamine
1693,NPC1,HMDB0000131,Glycerol
1694,NPC1,HMDB0248228,2-(Acetylamino)-2-deoxy-alpha-D-mannopyranose
1738,FZD8,HMDB0250761,D-Gulose
1739,FZD8,HMDB0000803,beta-N-Acetylglucosamine
1740,FZD8,HMDB0247596,"9-Hexadecenoic acid, (9Z)-"
1741,FZD8,HMDB0003966,Selenomethionine
1742,FZD8,HMDB0000169,D-Mannose
1743,FZD8,HMDB0247051,D-Quinovose
1744,FZD8,HMDB0248228,2-(Acetylamino)-2-deoxy-alpha-D-mannopyranose
1745,FZD8,HMDB0000174,L-Fucose
1746,FZD8,HMDB0000588,Sodium
1747,FZD8,HMDB0003229,Palmitoleic acid
1762,RARB,HMDB0248062,"Benzoic acid, 4-(4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-3-buten-1-ynyl)-, (E)-"
1763,RARB,HMDB0250201,Chromafenozide
1764,RARB,HMDB0248561,Aragest
1765,RARB,HMDB0260180,"(8S,11R,13R,14S,17S)-11-[4-(Dimethylamino)phenyl]-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one"
1766,RARB,HMDB0000094,Citric acid
1767,RARB,HMDB0242257,(+)-Norgestrel
1768,RARB,HMDB0014972,Mifepristone
1769,RARB,HMDB0001852,all-trans-Retinoic acid
1770,RARB,HMDB0002369,9-cis-Retinoic acid
1771,RARB,HMDB0015391,Decitabine
1772,RARB,HMDB0001903,Calcitriol
1773,RARB,HMDB0000761,Lithocholic acid
1774,RARB,HMDB0242363,"(1R)-5-[2-[(1R,7Ar)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol"
1775,RARB,HMDB0014937,Tazarotene
1776,RARB,HMDB0244343,"3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid"
1777,RARB,HMDB0248270,"4-{[(5,5,8,8-Tetramethyl-5,6,7,8-tetrahydronaphthalen-2-yl)carbonyl]amino}benzoic acid"
1778,RARB,HMDB0247791,"4-[2-(5,5,8,8-Tetramethyl-6,7-dihydronaphthalen-2-yl)prop-1-enyl]benzoic acid"
1779,RARB,HMDB0014452,Bexarotene
1780,RARB,HMDB0255781,"1,3,5-Triazin-2(1H)-one, 4-amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)-"
1781,RARB,HMDB0014355,Adapalene
1782,RARB,HMDB0015605,Tamibarotene
1797,SCN9A,HMDB0015247,Nifedipine
1798,THRA,HMDB0253771,"{3,5-Dichloro-4-[4-Hydroxy-3-(Propan-2-Yl)phenoxy]phenyl}acetic Acid"
1799,THRA,HMDB0250201,Chromafenozide
1800,THRA,HMDB0248561,Aragest
1801,THRA,HMDB0260180,"(8S,11R,13R,14S,17S)-11-[4-(Dimethylamino)phenyl]-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-one"
1802,THRA,HMDB0000265,Liothyronine
1803,THRA,HMDB0242257,(+)-Norgestrel
1804,THRA,HMDB0014651,Dextrothyroxine
1805,THRA,HMDB0014972,Mifepristone
1806,THRA,HMDB0251072,Detrothyronine
1807,THRA,HMDB0000761,Lithocholic acid
1808,THRA,HMDB0001448,Sulfate
1809,THRA,HMDB0001903,Calcitriol
1810,THRA,HMDB0242363,"(1R)-5-[2-[(1R,7Ar)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol"
1811,THRA,HMDB0242230,"((4-(3-(4-Fluoro-alpha-hydroxybenzyl)-4-hydroxyphenoxy)-3,5-dimethylphenyl)amino)oxoacetate"
1812,SLC26A1,HMDB0304356,formate
1813,SLC26A1,HMDB0000492,Chloride ion
1814,SLC26A1,HMDB0003966,Selenomethionine
1815,SLC26A1,HMDB0000131,Glycerol
1816,SLC26A1,HMDB0000586,Potassium
1846,SLC2A1,HMDB0000538,Adenosine triphosphate
1847,SLC2A1,HMDB0302859,Estrogen
1848,SLC2A1,HMDB0257997,"[[(2R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate"
1849,SLC2A1,HMDB0060706,13-Demethyl tacrolimus
1850,SLC2A1,HMDB0003306,Phloretin
1851,SLC25A18,HMDB0001273,Guanosine triphosphate
1852,SLC25A18,HMDB0001314,Cyclic GMP
1904,KCNQ3,HMDB0254104,Linopirdine
1905,KCNQ3,HMDB0000464,Calcium
1915,CLCN5,HMDB0000538,Adenosine triphosphate
1916,CLCN5,HMDB0247869,"[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
1917,CLCN5,HMDB0001341,ADP
1918,CLCN5,HMDB0257997,"[[(2R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate"
1919,CLCN5,HMDB0002496,"N-[(3a,5b,7a)-3-hydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-Glycine"
1920,CLCN5,HMDB0246552,"D-Glucose, 4-O-beta-D-galactopyranosyl-"
1921,CLCN5,HMDB0000492,Chloride ion
1922,CLCN5,HMDB0001485,Octane
1923,CLCN5,HMDB0037138,Maltodextrin
1924,CLCN5,HMDB0059886,Pentadecane
1925,CLCN5,HMDB0001448,Sulfate
1942,ADGRF4,HMDB0000803,beta-N-Acetylglucosamine
1943,ADGRF4,HMDB0000131,Glycerol
1944,ADGRF4,HMDB0247051,D-Quinovose
1945,ADGRF4,HMDB0248228,2-(Acetylamino)-2-deoxy-alpha-D-mannopyranose
1946,ADGRF4,HMDB0001448,Sulfate
1992,RXFP3,HMDB0250478,Corynanthine
1993,RXFP3,HMDB0014589,Chloramphenicol
1994,RXFP3,HMDB0251098,Dextramycin
1995,RXFP3,HMDB0000050,Adenosine
1996,RXFP3,HMDB0000073,Dopamine
1997,RXFP3,HMDB0000259,Serotonin
1998,RXFP3,HMDB0000895,Acetylcholine
1999,RXFP3,HMDB0062515,Oxidized-adrenal-ferredoxin
2000,RXFP3,HMDB0000870,Histamine
2001,RXFP3,HMDB0000216,Norepinephrine
2002,RXFP3,HMDB0001847,Caffeine
2003,RXFP3,HMDB0245032,"Eicosa-5,8,11,14-tetraenoic acid 1,3-dihydroxypropan-2-yl ester"
2004,RXFP3,HMDB0001217,4alpha-Methylzymosterol
2005,RXFP3,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
2006,RXFP3,HMDB0247796,"7-[(1R,2R,3R)-3-Hydroxy-2-[(3S)-3-hydroxyoct-1-enyl]-5-oxocyclopentyl]-5-heptenoic acid"
2118,ATP11B,HMDB0008899,PE(15:0/20:0)
2119,ATP11B,HMDB0000538,Adenosine triphosphate
2120,ATP11B,HMDB0247869,"[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
2121,ATP11B,HMDB0001341,ADP
2122,ATP11B,HMDB0257997,"[[(2R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate"
2123,ATP11B,HMDB0000464,Calcium
2124,ATP11B,HMDB0246552,"D-Glucose, 4-O-beta-D-galactopyranosyl-"
2125,ATP11B,HMDB0000492,Chloride ion
2126,ATP11B,HMDB0248354,Phosphomethylphosphonic acid adenylate ester
2127,ATP11B,HMDB0003966,Selenomethionine
2128,ATP11B,HMDB0258957,Thapsigargin
2129,ATP11B,HMDB0000586,Potassium
2130,ATP11B,HMDB0037138,Maltodextrin
2131,ATP11B,HMDB0001448,Sulfate
2132,ATP11B,HMDB0245492,"2,5-Di-tert-butylhydroquinone"
2133,ATP11B,HMDB0000990,Acetaldehyde
2188,KCND1,HMDB0000588,Sodium
2189,MERTK,HMDB0247869,"[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
2190,MERTK,HMDB0001341,ADP
2191,MERTK,HMDB0252437,Foretinib
2192,MERTK,HMDB0246179,"N-(2-(Diethylamino)ethyl)-5-((5-fluoro-2-oxoindolin-3-ylidene)methyl)-2,4-dimethyl-1H-pyrrole-3-carboxamide"
2193,MERTK,HMDB0000464,Calcium
2194,MERTK,HMDB0259404,"1-[(trans-4-Aminocyclohexyl)methyl]-N-Butyl-3-(4-Fluorophenyl)-1h-Pyrazolo[3,4-D]pyrimidin-6-Amine"
2195,MERTK,HMDB0000492,Chloride ion
2196,MERTK,HMDB0248355,Phosphoaminophosphonic acid-adenylate ester
2197,MERTK,HMDB0015397,Sunitinib
2198,MERTK,HMDB0000131,Glycerol
2199,MERTK,HMDB0000547,Magnesium
2200,MERTK,HMDB0000588,Sodium
2201,MERTK,HMDB0253751,Antibiotic K 252a
2202,MERTK,HMDB0245190,beta-Mercaptoethanol
2203,MERTK,HMDB0247152,"Staurosporine, from Streptomyces species"
2204,MERTK,HMDB0258527,"(3z)-N,N-Dimethyl-2-Oxo-3-(4,5,6,7-Tetrahydro-1h-Indol-2-Ylmethylidene)-2,3-Dihydro-1h-Indole-5-Sulfonamide"
2205,MERTK,HMDB0255574,2-(2-Hydroxyethylamino)-6-(3-chloroanilino)-9-isopropylpurine
2253,ABCC9,HMDB0000538,Adenosine triphosphate
2254,ABCC9,HMDB0247869,"[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
2255,ABCC9,HMDB0001341,ADP
2256,ABCC9,HMDB0015151,Glyburide
2257,ABCC9,HMDB0257997,"[[(2R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] phosphono hydrogen phosphate"
2258,ABCC9,HMDB0000492,Chloride ion
2259,ABCC9,HMDB0248355,Phosphoaminophosphonic acid-adenylate ester
2260,ABCC9,HMDB0000272,Phosphoserine
2261,ABCC9,HMDB0001721,DL-O-Phosphoserine
2344,NGFR,HMDB0001201,Guanosine diphosphate
2345,NGFR,HMDB0000803,beta-N-Acetylglucosamine
2346,NGFR,HMDB0000492,Chloride ion
2347,NGFR,HMDB0240773,DL-Acetylcarnitine
2348,NGFR,HMDB0000547,Magnesium
2349,NGFR,HMDB0248228,2-(Acetylamino)-2-deoxy-alpha-D-mannopyranose
2350,NGFR,HMDB0245253,5-Mercapto-2-nitro-benzoic acid
2623,CACNA1H,HMDB0000464,Calcium
2624,CACNA1H,HMDB0014731,Ethosuximide
2625,CACNA1H,HMDB0015045,Zonisamide
